wkt_geom	Entity	Layer	Color	Linetype	Elevation	ORIG_FID	x	y
PointZ (391498.76240000000689179 283889.51020000001881272 4.60647907883547258)	3DPolyline	도로경계	6	HIDDEN2	5.10036625523	251	391498.7624	283889.5102
PointZ (391502.62310000002617016 283862.21120000001974404 4.45964775612246012)	3DPolyline	도로경계	6	HIDDEN2	5.10036625523	251	391502.6231	283862.2112
PointZ (391496.90169999998761341 283902.23159999999916181 4.79335530774293961)	3DPolyline	도로경계	6	HIDDEN2	5.10036625523	251	391496.9017	283902.2316
PointZ (391496.97259999997913837 283902.06699999998090789 4.76665870361330146)	3DPolyline	도로경계	6	HIDDEN2	5.10036625523	251	391496.9726	283902.067
PointZ (391496.6389000000199303 283902.31290000001899898 4.79335530774293961)	3DPolyline	도로경계	6	HIDDEN2	5.10036625523	251	391496.6389	283902.3129
PointZ (391496.79710000002523884 283902.31239999999525025 4.79335530774293961)	3DPolyline	도로경계	6	HIDDEN2	5.10036625523	251	391496.7971	283902.3124
PointZ (391509.18819999997504056 283715.86849999998230487 4.47658244869363386)	3DPolyline	도로경계	6	HIDDEN2	4.47658244869	252	391509.1882	283715.8685
PointZ (391484.34159999998519197 283900.77799999999115244 5.20715267175234331)	3DPolyline	도로경계	6	HIDDEN2	5.10036625523	251	391484.3416	283900.778
PointZ (391519.93129999999655411 283715.67999999999301508 4.16957150120278897)	3DPolyline	도로경계	6	HIDDEN2	4.47658244869	252	391519.9313	283715.68
PointZ (391519.37050000001909211 283715.84799999999813735 4.19626810533242711)	3DPolyline	도로경계	6	HIDDEN2	4.47658244869	252	391519.3705	283715.848
PointZ (391520.91830000001937151 283714.89850000001024455 4.10282999087869626)	3DPolyline	도로경계	6	HIDDEN2	4.47658244869	252	391520.9183	283714.8985
PointZ (391520.40659999998752028 283715.41950000001816079 4.14287489707315437)	3DPolyline	도로경계	6	HIDDEN2	4.47658244869	252	391520.4066	283715.4195
PointZ (391524.79290000000037253 283687.4556999999913387 3.75577413719338793)	3DPolyline	도로경계	6	HIDDEN2	4.47658244869	252	391524.7929	283687.4557
PointZ (391521.12780000001657754 283714.4591999999829568 4.10282999087869626)	3DPolyline	도로경계	6	HIDDEN2	4.47658244869	252	391521.1278	283714.4592
PointZ (391527.56143658142536879 283915.71735972631722689 4.63398083495601298)	3DPolyline	도로경계	6	HIDDEN2	4.69991719329	253	391527.561437	283915.71736
PointZ (391532.00709999998798594 283916.14630000002216548 4.69991719328922386)	3DPolyline	도로경계	6	HIDDEN2	4.69991719329	253	391532.0071	283916.1463
PointZ (391532.25020000000949949 283914.16379999998025596 4.68656889122440479)	3DPolyline	도로경계	6	HIDDEN2	4.69991719329	253	391532.2502	283914.1638
PointZ (391527.79693690431304276 283913.69256182294338942 4.63571938975880737)	3DPolyline	도로경계	6	HIDDEN2	4.69991719329	253	391527.796937	283913.692562
PointZ (391951.03149999998277053 283528.38579999998910353 9.49195763455936614)	3DPolyline	차선_실선	1	Continuous	9.29173310359	254	391951.0315	283528.3858
PointZ (391956.71450000000186265 283534.25420000002486631 9.29173310358706672)	3DPolyline	차선_실선	1	Continuous	9.29173310359	254	391956.7145	283534.2542
PointZ (391942.49579999997513369 283520.18420000001788139 9.67883386346684205)	3DPolyline	차선_실선	1	Continuous	9.29173310359	254	391942.4958	283520.1842
PointZ (391947.35149999998975545 283524.8082000000285916 9.65213725933720212)	3DPolyline	차선_실선	1	Continuous	9.29173310359	254	391947.3515	283524.8082
PointZ (391928.88459999999031425 283508.18469999998342246 9.66548556140202209)	3DPolyline	차선_실선	1	Continuous	9.29173310359	254	391928.8846	283508.1847
PointZ (391936.51500000001396984 283514.72859999997308478 9.70553046759648197)	3DPolyline	차선_실선	1	Continuous	9.29173310359	254	391936.515	283514.7286
PointZ (391944.59299999999348074 283541.86540000000968575 8.67771120860538581)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391944.593	283541.8654
PointZ (391920.70130000001518056 283501.59299999999348074 9.63878895727238216)	3DPolyline	차선_실선	1	Continuous	9.29173310359	254	391920.7013	283501.593
PointZ (391933.113599999982398 283530.60879999998724088 9.05146366642034295)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391933.1136	283530.6088
PointZ (391938.24390000000130385 283535.52360000001499429 8.87793573957768523)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391938.2439	283535.5236
PointZ (391923.20419999997830018 283521.72840000002179295 9.19829498913336252)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391923.2042	283521.7284
PointZ (391927.00760000001173466 283525.08720000000903383 9.13155347880926271)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391927.0076	283525.0872
PointZ (391907.83929999999236315 283509.23950000002514571 9.25168819739264059)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391907.8393	283509.2395
PointZ (391912.73999999999068677 283513.25530000001890585 9.27838480152228051)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391912.74	283513.2553
PointZ (391957.14550725283334032 283533.83680953277507797 9.29173310358706672)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391957.145507	283533.83681
PointZ (391901.41729999997187406 283504.24109999998472631 9.09150857261481171)	3DPolyline	차선_실선	1	Continuous	8.67771120861	255	391901.4173	283504.2411
PointZ (391947.76750428171362728 283524.37584355543367565 9.65213725933720212)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391947.767504	283524.375844
PointZ (391951.45621314563322812 283527.96191008947789669 9.49195763455936614)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391951.456213	283527.96191
PointZ (391936.91255892533808947 283514.27914110023993999 9.70553046759648197)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391936.912559	283514.279141
PointZ (391942.90489935735240579 283519.74526811769464985 9.67883386346684205)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391942.904899	283519.745268
PointZ (391921.07767439360031858 283501.1257480657659471 9.63878895727238216)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391921.077674	283501.125748
PointZ (391929.26817192393355072 283507.72324572328943759 9.66548556140202209)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391929.268172	283507.723246
PointZ (391944.17018473288044333 283542.28870196669595316 8.67771120860538581)	3DPolyline	도로경계	6	HIDDEN2	8.67771120861	257	391944.170185	283542.288702
PointZ (391913.86320000002160668 283495.36310000001685694 9.43856442630012182)	3DPolyline	도로경계	6	HIDDEN2	9.29173310359	256	391913.8632	283495.3631
PointZ (391932.70592724904417992 283531.04678892804076895 9.05146366642034295)	3DPolyline	도로경계	6	HIDDEN2	8.67771120861	257	391932.705927	283531.046789
PointZ (391937.82550305291078985 283535.95131520758150145 8.87793573957768523)	3DPolyline	도로경계	6	HIDDEN2	8.67771120861	257	391937.825503	283535.951315
PointZ (391922.81775495206238702 283522.18532582302577794 9.19829498913336252)	3DPolyline	도로경계	6	HIDDEN2	8.67771120861	257	391922.817755	283522.185326
PointZ (391926.60892417991999537 283525.53332477225922048 9.13155347880926271)	3DPolyline	도로경계	6	HIDDEN2	8.67771120861	257	391926.608924	283525.533325
PointZ (391907.46008979331236333 283509.70227091986453161 9.25168819739264059)	3DPolyline	도로경계	6	HIDDEN2	8.67771120861	257	391907.46009	283509.702271
PointZ (391912.36214056762401015 283513.71917778957867995 9.27838480152228051)	3DPolyline	도로경계	6	HIDDEN2	8.67771120861	257	391912.362141	283513.719178
PointZ (391653.18199999997159466 283646.5356000000028871 2.67097527943665058)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391653.182	283646.5356
PointZ (391653.14150000002700835 283646.03629999997792765 2.6843235815014701)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391653.1415	283646.0363
PointZ (391652.73330000002169982 283647.87880000000586733 2.64427867530701155)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391652.7333	283647.8788
PointZ (391653.03970000002300367 283647.25650000001769513 2.6843235815014701)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391653.0397	283647.2565
PointZ (391651.31189999997150153 283648.8366999999852851 2.59088546704773348)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391651.3119	283648.8367
PointZ (391652.27659999998286366 283648.32370000000810251 2.57753716498291396)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391652.2766	283648.3237
PointZ (391624.03499999997438863 283662.96039999998174608 2.63093037324219203)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391624.035	283662.9604
PointZ (391645.11700000002747402 283652.08360000001266599 2.61758207117737252)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391645.117	283652.0836
PointZ (391619.25309999997261912 283665.268999999971129 2.6843235815014701)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391619.2531	283665.269
PointZ (391619.96460000000661239 283665.11440000002039596 2.65762697737183107)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391619.9646	283665.1144
PointZ (391618.34080000000540167 283665.01959999999962747 2.73771678976074817)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391618.3408	283665.0196
PointZ (391618.7639000000199303 283665.21080000000074506 2.72436848769592865)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391618.7639	283665.2108
PointZ (391616.55400000000372529 283662.97080000001005828 2.93794132073304048)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391616.554	283662.9708
PointZ (391618.21689999999944121 283664.89819999999599531 2.72436848769592865)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391618.2169	283664.8982
PointZ (391609.43300000001909211 283668.40490000002318993 2.80445830008484531)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391609.433	283668.4049
PointZ (391608.94250000000465661 283666.95819999999366701 2.80445830008484531)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391608.9425	283666.9582
PointZ (391609.44549999997252598 283669.82539999997243285 2.80445830008484531)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391609.4455	283669.8254
PointZ (391609.47369999997317791 283668.89630000002216548 2.80445830008484531)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391609.4737	283668.8963
PointZ (391608.71460000000661239 283670.86570000002393499 2.80445830008484531)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391608.7146	283670.8657
PointZ (391609.19170000002486631 283670.39350000000558794 2.80445830008484531)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391609.1917	283670.3935
PointZ (391599.21330000000307336 283675.8837000000057742 2.75106509182556724)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391599.2133	283675.8837
PointZ (391608.32880000001750886 283671.13809999998193234 2.80445830008484531)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391608.3288	283671.1381
PointZ (391571.90690000000176951 283690.08990000002086163 2.99133452899231855)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391571.9069	283690.0899
PointZ (391586.2507999999797903 283682.69729999999981374 2.83115490421448435)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391586.2508	283682.6973
PointZ (391570.52250000002095476 283690.25740000000223517 2.96463792486267952)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391570.5225	283690.2574
PointZ (391571.32610000000568107 283690.23540000000502914 3.00468283105713807)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391571.3261	283690.2354
PointZ (391566.01429999998072162 283687.47269999998388812 3.09812094551087291)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391566.0143	283687.4727
PointZ (391570.094600000011269 283690.10960000002523884 2.99133452899231855)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391570.0946	283690.1096
PointZ (391560.04300000000512227 283686.09989999997196719 3.17821075789979002)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391560.043	283686.0999
PointZ (391561.29629999998724088 283684.50929999997606501 3.23160396615906809)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391561.2963	283684.5093
PointZ (391538.32349999999860302 283684.16110000002663583 3.69879453842774675)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391538.3235	283684.1611
PointZ (391551.53499999997438863 283680.43469999998342246 3.53861491364991432)	3DPolyline	도로경계	6	HIDDEN2	2.80445830008	248	391551.535	283680.4347
PointZ (391535.29899999999906868 283708.85560000000987202 3.64540133016846868)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391535.299	283708.8556
PointZ (391536.65580000000772998 283698.01020000001881272 3.63205302810364916)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391536.6558	283698.0102
PointZ (391534.0659999999916181 283720.0121999999973923 3.69879453842774675)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391534.066	283720.0122
PointZ (391534.00280000001657754 283719.64689999999245629 3.68544623636292723)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391534.0028	283719.6469
PointZ (391534.31689999997615814 283720.2985999999800697 3.71214284049256626)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391534.3169	283720.2986
PointZ (391534.1606000000028871 283720.20809999998891726 3.71214284049256626)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391534.1606	283720.2081
PointZ (391534.84759999997913837 283720.27059999998891726 3.71214284049256626)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391534.8476	283720.2706
PointZ (391534.61249999998835847 283720.34860000002663583 3.71214284049256626)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391534.6125	283720.3486
PointZ (391539.09710000001359731 283716.61719999997876585 3.7388394446222053)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391539.0971	283716.6172
PointZ (391535.04359999997541308 283720.17210000002523884 3.71214284049256626)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391535.0436	283720.1721
PointZ (391550.61379999999189749 283706.63490000000456348 3.39178359093689785)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391550.6138	283706.6349
PointZ (391546.12449999997625127 283710.57980000000679865 3.4318284971313564)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391546.1245	283710.5798
PointZ (391555.59440000000176951 283703.92320000001927838 3.2716488723535222)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391555.5944	283703.9232
PointZ (391551.20779999997466803 283706.24440000002505258 3.36508698680725882)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391551.2078	283706.2444
PointZ (391560.1095000000204891 283700.78600000002188608 3.19155905996460509)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391560.1095	283700.786
PointZ (391560.29800000000977889 283701.39140000002225861 3.16486245583496606)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391560.298	283701.3914
PointZ (391551.56349999998928979 283695.22680000000400469 3.21825566409424413)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391551.5635	283695.2268
PointZ (391555.09309999999823049 283697.90309999999590218 3.15151415377014654)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391555.0931	283697.9031
PointZ (391545.78240000002551824 283690.04460000002291054 3.36508698680725837)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391545.7824	283690.0446
PointZ (391548.15130000002682209 283692.43050000001676381 3.2716488723535222)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391548.1513	283692.4305
PointZ (391539.26260000001639128 283683.00670000002719462 3.64540133016846779)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391539.2626	283683.0067
PointZ (391539.46980000002076849 283683.11810000002151355 3.65874963223328731)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391539.4698	283683.1181
PointZ (391538.7318000000086613 283683.03860000002896413 3.68544623636292634)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391538.7318	283683.0386
PointZ (391539.0059999999939464 283682.98129999998491257 3.64540133016846779)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391539.006	283682.9813
PointZ (391538.49550000001909211 283683.34989999997196719 3.69879453842774586)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391538.4955	283683.3499
PointZ (391538.55450000002747402 283683.18510000000242144 3.69879453842774586)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391538.5545	283683.1851
PointZ (391513.50620000000344589 283721.84519999998155981 4.29946813134462058)	3DPolyline	도로경계	6	HIDDEN2	4.29946813134	250	391513.5062	283721.8452
PointZ (391538.32349999999860302 283684.16110000002663583 3.69879453842774675)	3DPolyline	도로경계	6	HIDDEN2	3.69879453843	249	391538.3235	283684.1611
PointZ (391520.22869999997783452 283722.69239999999990687 4.21937831895570614)	3DPolyline	도로경계	6	HIDDEN2	4.29946813134	250	391520.2287	283722.6924
PointZ (391519.01199999998789281 283721.88650000002235174 4.192681714826068)	3DPolyline	도로경계	6	HIDDEN2	4.29946813134	250	391519.012	283721.8865
PointZ (391519.57699999999022111 283733.49379999999655411 4.4329511519928122)	3DPolyline	도로경계	6	HIDDEN2	4.29946813134	250	391519.577	283733.4938
PointZ (391519.71740000002318993 283733.22789999999804422 4.41960284992799313)	3DPolyline	도로경계	6	HIDDEN2	4.29946813134	250	391519.7174	283733.2279
PointZ (391705.04119999997783452 283584.85649999999441206 2.48409905052918578)	3DPolyline	도로경계	6	HIDDEN2	2.04360508239	244	391705.0412	283584.8565
PointZ (391713.17229999997653067 283587.32089999999152496 2.35061602988099239)	3DPolyline	도로경계	6	HIDDEN2	2.04360508239	244	391713.1723	283587.3209
PointZ (391707.88299999997252598 283625.30940000002738088 2.52414395672364433)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391707.883	283625.3094
PointZ (391708.24550000001909211 283623.74680000002263114 2.51079565465882482)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.2455	283623.7468
PointZ (391707.94589999999152496 283625.87249999999767169 2.52414395672364433)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391707.9459	283625.8725
PointZ (391707.8904999999795109 283625.68939999997382984 2.52414395672364433)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391707.8905	283625.6894
PointZ (391708.36440000002039596 283626.08740000001853332 2.52414395672364433)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.3644	283626.0874
PointZ (391708.11269999999785796 283626.0226000000257045 2.52414395672364433)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.1127	283626.0226
PointZ (391709.46659999998519197 283625.79899999999906868 2.52414395672364433)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391709.4666	283625.799
PointZ (391708.65010000002803281 283626.05009999999310821 2.52414395672364433)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.6501	283626.0501
PointZ (391725.63780000002589077 283619.87050000001909211 2.52414395672364344)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391725.6378	283619.8705
PointZ (391718.65340000001015142 283622.49890000000596046 2.45740244639954586)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391718.6534	283622.4989
PointZ (391752.95120000001043081 283611.13569999998435378 2.65762697737183862)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391752.9512	283611.1357
PointZ (391733.55959999997867271 283617.43280000000959262 2.60423376911256055)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391733.5596	283617.4328
PointZ (391760.48570000001927838 283608.4957000000285916 2.65762697737183862)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391760.4857	283608.4957
PointZ (391760.15769999998155981 283608.66259999998146668 2.65762697737183862)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391760.1577	283608.6626
PointZ (391760.60249999997904524 283608.04330000001937151 2.65762697737183862)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391760.6025	283608.0433
PointZ (391760.59250000002793968 283608.31609999999636784 2.65762697737183862)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391760.5925	283608.3161
PointZ (391760.38479999999981374 283607.68650000001071021 2.6442786753070191)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391760.3848	283607.6865
PointZ (391760.53169999999227002 283607.84000000002561137 2.6442786753070191)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391760.5317	283607.84
PointZ (391752.46720000001369044 283607.03460000001359731 2.57753716498292151)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391752.4672	283607.0346
PointZ (391760.24410000001080334 283607.60430000000633299 2.6442786753070191)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391760.2441	283607.6043
PointZ (391725.39189999998779967 283605.06969999999273568 2.564188862918102)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391725.3919	283605.0697
PointZ (391739.85670000000391155 283606.07439999998314306 2.49744735259400441)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391739.8567	283606.0744
PointZ (391709.09840000001713634 283600.30640000000130385 2.55084056085328248)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391709.0984	283600.3064
PointZ (391715.94260000000940636 283602.46179999999003485 2.564188862918102)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391715.9426	283602.4618
PointZ (391708.65749999997206032 283600.38770000002114102 2.55084056085328248)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.6575	283600.3877
PointZ (391708.84919999999692664 283600.30489999998826534 2.55084056085328248)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.8492	283600.3049
PointZ (391708.48290000000270084 283600.77559999999357387 2.55084056085328248)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.4829	283600.7756
PointZ (391708.51880000001983717 283600.58250000001862645 2.55084056085328248)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.5188	283600.5825
PointZ (391710.20459999999729916 283614.30320000002393499 2.47075074846436538)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391710.2046	283614.3032
PointZ (391709.97859999997308478 283610.16419999999925494 2.49744735259400441)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391709.9786	283610.1642
PointZ (391708.24550000001909211 283623.74680000002263114 2.51079565465882482)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391708.2455	283623.7468
PointZ (391709.92560000001685694 283615.84389999997802079 2.51079565465882393)	3DPolyline	도로경계	6	HIDDEN2	2.51079565466	245	391709.9256	283615.8439
PointZ (391696.58289999997941777 283602.782100000011269 2.51079565465881815)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391696.5829	283602.7821
PointZ (391695.11739999998826534 283602.31880000000819564 2.52414395672363767)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391695.1174	283602.3188
PointZ (391697.5625 283603.57099999999627471 2.49744735259399864)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391697.5625	283603.571
PointZ (391697.00849999999627471 283603.03669999999692664 2.49744735259399864)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391697.0085	283603.0367
PointZ (391698.90620000002672896 283605.98580000002402812 2.4707507484643596)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391698.9062	283605.9858
PointZ (391698.22879999998258427 283604.57850000000325963 2.51079565465881815)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391698.2288	283604.5785
PointZ (391699.46260000002803281 283608.21730000001844019 2.49744735259399864)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391699.4626	283608.2173
PointZ (391699.15080000000307336 283606.92080000002169982 2.49744735259399864)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391699.1508	283606.9208
PointZ (391699.68859999999403954 283615.25209999998332933 2.51079565465881771)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391699.6886	283615.2521
PointZ (391699.58319999999366701 283609.39880000002449378 2.49744735259399864)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391699.5832	283609.3988
PointZ (391699.31180000002495944 283618.00910000002477318 2.51079565465881771)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391699.3118	283618.0091
PointZ (391699.58620000001974404 283616.67790000000968575 2.51079565465881771)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391699.5862	283616.6779
PointZ (391697.94329999998444691 283621.79269999999087304 2.47075074846435916)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391697.9433	283621.7927
PointZ (391698.73719999997410923 283619.68180000002030283 2.45740244639953964)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391698.7372	283619.6818
PointZ (391696.55320000002393499 283624.57900000002700835 2.47075074846435916)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391696.5532	283624.579
PointZ (391697.23119999998016283 283623.4228000000002794 2.47075074846435916)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391697.2312	283623.4228
PointZ (391695.5268999999971129 283625.73940000002039596 2.48409905052917868)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391695.5269	283625.7394
PointZ (391696.043500000028871 283625.27199999999720603 2.48409905052917868)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391696.0435	283625.272
PointZ (391669.05050000001210719 283639.61949999997159466 2.44405414433472012)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391669.0505	283639.6195
PointZ (391682.8951000000233762 283632.44549999997252598 2.45740244639953964)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391682.8951	283632.4455
PointZ (391662.12109999998938292 283642.98479999997653067 2.51079565465881771)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391662.1211	283642.9848
PointZ (391662.66360000002896413 283642.78310000000055879 2.51079565465881771)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391662.6636	283642.7831
PointZ (391661.15850000001955777 283643.04680000001098961 2.52414395672363723)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391661.1585	283643.0468
PointZ (391661.58090000000083819 283643.08380000002216548 2.51079565465881771)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391661.5809	283643.0838
PointZ (391660.38660000002710149 283642.70559999998658895 2.56418886291809578)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391660.3866	283642.7056
PointZ (391660.65950000000884756 283642.88959999999497086 2.52414395672363723)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391660.6595	283642.8896
PointZ (391659.8670999999740161 283642.03749999997671694 2.55084056085327626)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391659.8671	283642.0375
PointZ (391660.07309999997960404 283642.39010000001871958 2.5775371649829153)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391660.0731	283642.3901
PointZ (391652.68449999997392297 283644.68520000000717118 2.6843235815014701)	3DPolyline	도로경계	6	HIDDEN2	2.6843235815	247	391652.6845	283644.6852
PointZ (391659.39620000001741573 283641.14110000000800937 2.67097527943665058)	3DPolyline	도로경계	6	HIDDEN2	2.52414395672	246	391659.3962	283641.1411
PointZ (391889.46419999998761341 283520.72419999999692664 1.96351527000123371)	3DPolyline	도로경계	6	HIDDEN2	1.97686357207	243	391889.4642	283520.7242
PointZ (391889.37239999999292195 283518.22600000002421439 1.95016696793641442)	3DPolyline	도로경계	6	HIDDEN2	1.97686357207	243	391889.3724	283518.226
PointZ (391889.17080000002169982 283526.90500000002793968 2.25717791542726198)	3DPolyline	도로경계	6	HIDDEN2	1.97686357207	243	391889.1708	283526.905
